speed,acc_norm,engine_speed,throttle_position,delta_acc_lat,cluster_id,driver,client
61,0.282842712474619,1623,22.1,0.2,2,A,A
61,0.223606797749979,2166,85.0,0.1,3,A,A
62,0.412310562561766,2405,100.0,0.0,3,A,A
63,0.412310562561766,2320,100.0,0.0,3,A,A
64,0.412310562561766,2272,100.0,0.2,3,A,A
65,0.5,2261,100.0,0.1,3,A,A
65,0.509901951359279,2260,100.0,0.1,3,A,A
66,0.4,2997,100.0,0.1,3,A,A
67,0.761577310586391,3409,99.6,0.3,3,A,A
68,0.447213595499958,2737,62.0,0.1,3,A,A
68,0.509901951359279,2413,17.9,0.7,2,A,A
67,0.412310562561766,2038,31.5,0.1,2,A,A
67,0.424264068711929,2507,96.7,0.1,3,A,A
67,0.565685424949238,2549,100.0,0.1,3,A,A
67,0.640312423743285,2562,90.6,0.1,3,A,A
67,0.447213595499958,2495,19.7,0.1,2,A,A
66,0.412310562561766,2408,16.9,0.0,2,A,A
65,0.4,2349,14.1,0.0,2,A,A
64,0.632455532033676,2410,20.2,0.2,2,A,A
64,0.728010988928052,2391,19.7,1.3,2,A,A
63,1.43178210632764,2423,40.9,0.7,3,A,A
63,1.26491106406735,2451,98.6,0.2,3,A,A
64,0.98488578017961,2463,100.0,0.3,3,A,A
64,0.98488578017961,2465,100.0,0.0,3,A,A
64,1.0770329614269,2474,100.0,0.1,3,A,A
64,1.0770329614269,2488,83.6,0.0,3,A,A
65,0.640312423743285,2488,87.3,0.5,3,A,A
65,0.447213595499958,2503,100.0,0.3,3,A,A
66,0.412310562561766,2519,100.0,0.1,3,A,A
66,0.5,2547,100.0,0.1,3,A,A
66,0.4,2540,75.6,0.0,3,A,A
66,0.1,2392,14.6,0.0,2,A,A
64,0.3,2181,8.9,0.0,2,A,A
63,0.2,2373,23.0,0.0,2,A,A
63,0.316227766016838,2404,60.1,0.1,3,A,A
63,0.412310562561766,2444,100.0,0.0,3,A,A
64,0.5,2474,100.0,0.1,3,A,A
64,0.509901951359279,2496,100.0,0.1,3,A,A
65,0.316227766016838,2695,100.0,0.0,3,A,A
66,1.0,3411,100.0,0.1,3,A,A
69,1.00498756211209,3461,100.0,0.1,3,A,A
71,0.905538513813742,3472,100.0,0.2,3,A,A
72,0.316227766016838,3419,33.4,0.0,3,A,A
70,0.3,2555,8.9,0.1,2,A,A
68,0.3,2335,9.4,0.0,2,A,A
66,0.316227766016838,2307,11.3,0.1,2,A,A
65,0.223606797749979,2308,11.3,0.1,2,A,A
64,0.1,2203,14.1,0.2,2,A,A
63,0.223606797749979,2174,23.5,0.1,2,A,A
63,0.412310562561766,2180,61.5,0.2,3,A,A
63,0.316227766016838,2187,20.7,0.0,2,A,A
63,0.223606797749979,2182,21.1,0.0,2,A,A
64,0.412310562561766,2190,74.2,0.0,3,A,A
64,0.4,2210,100.0,0.1,3,A,A
65,0.4,2231,100.0,0.0,3,A,A
65,0.412310562561766,2252,100.0,0.1,3,A,A
66,0.4,2277,100.0,0.1,3,A,A
67,0.447213595499958,2301,88.3,0.2,3,A,A
68,0.447213595499958,2325,100.0,0.4,3,A,A
68,0.447213595499958,2356,100.0,0.0,3,A,A
69,0.5,2388,83.6,0.1,3,A,A
70,0.58309518948453,2416,53.1,0.2,3,A,A
71,0.670820393249937,2445,65.3,0.1,3,A,A
72,0.5,2482,76.5,0.2,3,A,A
72,0.632455532033676,2299,8.0,0.2,2,A,A
71,0.5,1689,6.1,0.2,2,A,A
70,0.707106781186548,1204,5.2,0.1,2,A,A
69,0.640312423743285,1270,5.7,0.0,2,A,A
68,0.412310562561766,1201,5.2,0.4,2,A,A
66,0.58309518948453,1317,6.6,0.6,2,A,A
65,0.608276253029822,1474,5.2,0.6,2,A,A
63,0.447213595499958,1236,6.1,0.1,2,A,A
62,0.5,1157,6.6,0.5,2,A,A
62,0.1,1878,23.0,0.2,2,A,A
63,0.316227766016838,2347,90.2,0.2,3,A,A
65,0.509901951359279,2511,100.0,0.0,3,A,A
67,0.53851648071345,2575,100.0,0.1,3,A,A
69,0.53851648071345,2632,100.0,0.0,3,A,A
70,0.509901951359279,2686,100.0,0.1,3,A,A
72,0.509901951359279,2732,100.0,0.0,3,A,A
74,0.509901951359279,2786,100.0,0.0,3,A,A
76,0.412310562561766,3177,100.0,0.0,3,A,A
79,1.01980390271856,3967,100.0,0.1,3,A,A
82,1.01980390271856,4083,100.0,0.0,3,A,A
85,0.707106781186547,3596,100.0,0.1,3,A,A
87,0.53851648071345,3104,100.0,0.1,3,A,A
89,0.412310562561766,3071,100.0,0.1,3,A,A
90,0.412310562561766,3112,100.0,0.0,3,A,A
92,0.316227766016838,3160,64.8,0.0,3,A,A
93,0.14142135623731,2710,28.2,0.0,2,A,A
94,0.14142135623731,2499,41.8,0.0,3,A,A
94,0.282842712474619,2515,48.8,0.1,3,A,A
95,0.360555127546399,2538,51.7,0.1,3,A,A
96,0.14142135623731,2559,40.9,0.2,3,A,A
96,0.1,2560,12.7,0.1,2,A,A
95,0.412310562561766,2534,8.0,0.1,2,A,A
94,0.53851648071345,2477,7.5,0.1,2,A,A
93,0.53851648071345,2453,10.4,0.0,2,A,A
91,0.53851648071345,2408,10.4,0.0,2,A,A
90,0.509901951359279,2373,9.4,0.1,2,A,A
89,0.412310562561766,2356,7.1,0.0,2,A,A
88,0.360555127546399,2333,7.5,0.1,2,A,A
87,0.360555127546399,2313,10.4,0.0,2,A,A
87,0.2,2307,16.0,0.0,2,A,A
87,0.14142135623731,2316,18.3,0.1,2,A,A
87,0.14142135623731,2329,18.8,0.0,2,A,A
88,0.223606797749979,2343,18.8,0.1,2,A,A
88,0.1,2354,17.4,0.1,2,A,A
89,0.2,2363,17.9,0.1,2,A,A
89,0.14142135623731,2375,18.8,0.1,2,A,A
90,0.14142135623731,2388,19.3,0.0,2,A,A
90,0.223606797749979,2400,19.3,0.1,2,A,A
91,0.223606797749979,2416,20.7,0.0,2,A,A
91,0.14142135623731,2431,21.1,0.1,2,A,A
92,0.14142135623731,2448,21.1,0.0,2,A,A
92,0.1,2457,16.9,0.0,2,A,A
92,0.223606797749979,2457,14.1,0.1,2,A,A
92,0.223606797749979,2445,11.3,0.1,2,A,A
91,0.316227766016838,2428,9.9,0.0,2,A,A
90,0.360555127546399,2409,9.4,0.1,2,A,A
90,0.316227766016838,2389,9.4,0.1,2,A,A
89,0.282842712474619,2376,12.7,0.1,2,A,A
89,0.282842712474619,2365,10.8,0.0,2,A,A
88,0.360555127546399,2335,7.5,0.0,2,A,A
87,0.509901951359279,2292,8.0,0.1,2,A,A
85,0.5,2262,9.9,0.1,2,A,A
84,0.509901951359279,2224,9.9,0.1,2,A,A
83,0.53851648071345,2191,9.4,0.1,2,A,A
81,0.53851648071345,2152,9.4,0.0,2,A,A
80,0.640312423743285,2107,9.4,0.2,2,A,A
78,0.53851648071345,2070,9.4,0.2,2,A,A
77,0.412310562561766,2036,8.9,0.1,2,A,A
76,0.424264068711929,2015,7.5,0.2,2,A,A
75,0.223606797749979,2007,8.0,0.2,2,A,A
75,0.223606797749979,1999,12.2,0.1,2,A,A
75,0.316227766016838,2007,16.0,0.1,2,A,A
76,0.223606797749979,2023,16.9,0.1,2,A,A
76,0.1,2034,13.2,0.1,2,A,A
77,0.316227766016838,2047,16.0,0.2,2,A,A
77,0.223606797749979,2052,8.9,0.1,2,A,A
77,0.282842712474619,2047,8.9,0.0,2,A,A
77,0.223606797749979,2044,8.5,0.1,2,A,A
77,0.282842712474619,2092,12.2,0.1,2,A,A
77,0.2,2098,14.6,0.0,2,A,A
78,0.223606797749979,2075,8.9,0.1,2,A,A
78,0.360555127546399,2068,7.1,0.1,2,A,A
78,0.53851648071345,2049,6.1,0.0,2,A,A
78,0.3,2073,10.4,0.2,2,A,A
78,0.3,2088,13.6,0.3,2,A,A
79,0.360555127546399,2103,9.4,0.0,2,A,A
79,0.5,2072,6.1,0.0,2,A,A
79,0.447213595499958,2079,8.9,0.1,2,A,A
78,0.53851648071345,2067,9.4,0.0,2,A,A
78,0.447213595499958,2053,9.4,0.0,2,A,A
78,0.447213595499958,2050,9.4,0.0,2,A,A
77,0.447213595499958,2041,9.4,0.0,2,A,A
77,0.4,2028,9.4,0.2,2,A,A
77,0.4,2023,9.4,0.0,2,A,A
76,0.608276253029822,2010,9.4,0.1,2,A,A
75,0.632455532033676,1985,8.9,0.3,2,A,A
74,0.632455532033676,1967,8.9,0.0,2,A,A
74,0.53851648071345,1947,8.9,0.0,2,A,A
73,0.412310562561766,1943,8.5,0.1,2,A,A
74,0.360555127546399,1966,9.4,0.2,2,A,A
75,0.3,2003,15.5,0.0,2,A,A
76,0.2,2020,13.2,0.1,2,A,A
77,0.223606797749979,2045,11.8,0.0,2,A,A
78,0.1,2069,13.6,0.1,2,A,A
79,0.0,2096,11.8,0.1,2,A,A
79,0.447213595499958,2078,6.1,0.2,2,A,A
79,0.447213595499958,2084,8.5,0.0,2,A,A
78,0.5,2070,9.4,0.2,2,A,A
78,0.412310562561766,2056,9.4,0.1,2,A,A
78,0.447213595499958,2049,8.9,0.1,2,A,A
78,0.316227766016838,2069,8.0,0.3,2,A,A
78,0.14142135623731,2083,11.3,0.2,2,A,A
78,0.223606797749979,2093,8.0,0.0,2,A,A
79,0.2,2106,12.2,0.1,2,A,A
80,0.1,2127,13.6,0.1,2,A,A
81,0.2,2154,13.6,0.1,2,A,A
82,0.223606797749979,2177,12.7,0.0,2,A,A
82,0.223606797749979,2193,9.4,0.1,2,A,A
82,0.412310562561766,2176,6.6,0.0,2,A,A
82,0.509901951359279,2173,8.5,0.0,2,A,A
82,0.412310562561766,2164,8.9,0.0,2,A,A
82,0.316227766016838,2174,7.5,0.0,2,A,A
82,0.316227766016838,2180,8.5,0.0,2,A,A
82,0.316227766016838,2184,8.5,0.0,2,A,A
82,0.424264068711929,2187,8.5,0.2,2,A,A
82,0.447213595499958,2167,6.6,0.1,2,A,A
82,0.412310562561766,2175,7.5,0.1,2,A,A
82,0.316227766016838,2168,7.1,0.0,2,A,A
82,0.412310562561766,2137,6.6,0.0,2,A,A
81,0.53851648071345,2152,8.9,0.1,2,A,A
81,0.447213595499958,2140,9.9,0.0,2,A,A
80,0.447213595499958,2125,9.9,0.0,2,A,A
80,0.509901951359279,2108,9.4,0.3,2,A,A
79,0.53851648071345,2101,9.4,0.1,2,A,A
79,0.640312423743285,2099,8.5,0.3,2,A,A
79,0.447213595499958,2104,9.9,0.1,2,A,A
79,0.53851648071345,2096,10.8,0.1,2,A,A
79,0.4,2100,15.0,0.1,2,A,A
78,0.707106781186547,2097,9.4,0.3,2,A,A
78,1.01980390271856,2104,11.3,0.3,2,A,A
77,0.412310562561766,2067,11.8,0.6,2,A,A
77,0.412310562561766,2046,12.2,0.0,2,A,A
76,0.7,2034,13.2,0.3,2,A,A
76,0.5,2025,13.2,0.2,2,A,A
75,0.4,2014,13.2,0.1,2,A,A
75,0.6,2006,13.6,0.2,2,A,A
75,0.6,2000,14.1,0.0,2,A,A
75,0.4,1995,14.1,0.2,2,A,A
75,0.509901951359279,2002,18.3,0.1,2,A,A
75,0.5,2015,80.3,0.1,3,A,A
76,0.761577310586391,2029,100.0,0.3,3,A,A
77,0.670820393249937,2049,100.0,0.1,3,A,A
78,0.360555127546399,2070,90.2,0.4,3,A,A
78,0.53851648071345,2083,24.0,0.3,2,A,A
78,0.2,2064,7.5,0.5,2,A,A
76,0.5,2009,6.1,0.3,2,A,A
75,0.4,1976,8.9,0.3,2,A,A
73,0.4,1932,8.5,0.0,2,A,A
71,0.509901951359279,1878,8.0,0.1,2,A,A
69,0.806225774829855,1804,7.5,0.0,2,A,A
67,0.412310562561766,1760,7.5,0.0,2,A,A
65,0.412310562561766,1716,7.1,0.0,2,A,A
64,0.1,1748,10.4,0.1,2,A,A
64,0.2,1744,12.2,0.2,2,A,A
64,0.360555127546399,1694,7.1,0.1,2,A,A
63,0.5,1774,14.1,0.2,2,A,A
63,0.806225774829855,1738,18.3,0.3,2,A,A
64,0.728010988928052,1714,28.2,0.1,2,A,A
64,0.670820393249937,1957,90.6,0.1,3,A,A
66,0.761577310586391,2500,100.0,0.1,3,A,A
67,0.640312423743285,2566,100.0,0.3,3,A,A
69,0.412310562561766,2471,70.0,0.5,3,A,A
70,0.447213595499958,2286,18.8,0.3,2,A,A
70,0.3,1966,12.7,0.1,2,A,A
70,0.6,1928,14.6,0.3,2,A,A
71,0.707106781186547,1904,16.5,0.1,2,A,A
72,0.905538513813742,1908,15.5,0.2,2,A,A
72,1.01980390271856,1904,8.0,0.1,2,A,A
71,1.14017542509914,1879,7.5,0.1,2,A,A
71,0.9,1958,15.5,0.2,2,A,A
72,1.1,1921,13.2,0.2,2,A,A
72,1.04403065089106,1916,7.5,0.1,2,A,A
72,0.854400374531753,1847,8.5,0.2,2,A,A
72,1.1,1968,13.6,0.3,2,A,A
72,1.0770329614269,1881,5.7,0.1,2,A,A
71,0.721110255092798,1878,8.0,0.6,2,A,A
69,1.2369316876853,1812,8.0,0.1,2,A,A
66,0.806225774829855,1745,7.5,0.2,2,A,A
66,0.447213595499958,1745,7.5,0.1,2,A,A
66,0.282842712474619,1762,8.5,0.0,2,A,A
66,0.412310562561766,1671,5.2,0.1,2,A,A
66,0.424264068711929,1735,8.0,0.4,2,A,A
66,0.447213595499958,1771,11.8,0.1,2,A,A
67,0.3,1792,15.5,0.1,2,A,A
68,0.223606797749979,1878,11.8,0.2,2,A,A
69,0.223606797749979,1969,16.9,0.1,2,A,A
70,0.447213595499958,1847,7.5,0.2,2,A,A
70,0.424264068711929,1869,9.9,0.1,2,A,A
71,0.316227766016838,1916,11.8,0.0,2,A,A
71,0.360555127546399,1907,10.4,0.0,2,A,A
72,0.223606797749979,1923,12.7,0.5,2,A,A
73,0.223606797749979,1940,10.4,0.3,2,A,A
73,0.447213595499958,1952,11.3,0.5,2,A,A
73,0.282842712474619,1959,8.0,0.2,2,A,A
74,0.632455532033676,1997,11.8,0.4,2,A,A
74,0.806225774829855,1981,12.7,0.2,2,A,A
74,0.6,1972,15.0,0.2,2,A,A
74,0.905538513813742,1985,16.9,0.3,2,A,A
75,1.40356688476182,1996,17.9,0.5,2,A,A
75,1.10453610171873,2004,17.4,0.3,2,A,A
75,0.9,2005,15.0,0.2,2,A,A
75,1.01980390271856,1988,8.9,0.1,2,A,A
73,0.761577310586391,1955,8.0,0.3,2,A,A
72,0.53851648071345,1935,10.8,0.2,2,A,A
71,0.3,1914,14.6,0.2,2,A,A
71,0.14142135623731,1893,18.8,0.2,2,A,A
71,0.2,1898,41.8,0.1,2,A,A
71,0.447213595499958,1896,52.6,0.4,3,A,A
71,0.806225774829855,1898,23.5,0.4,2,A,A
71,1.10453610171873,1890,16.0,0.3,2,A,A
70,0.9,1885,14.1,0.2,2,A,A
70,1.0,1876,14.6,0.1,2,A,A
70,1.1,1863,12.7,0.1,2,A,A
69,1.01980390271856,1892,10.4,0.1,2,A,A
68,0.707106781186547,1963,15.5,0.3,2,A,A
67,0.670820393249937,1762,5.7,0.1,2,A,A
66,0.447213595499958,1694,6.6,0.4,2,A,A
64,0.282842712474619,1705,7.5,0.0,2,A,A
63,0.5,1615,5.7,0.5,2,A,A
62,0.2,1744,15.5,0.1,2,A,A
62,0.14142135623731,1697,18.8,0.1,2,A,A
63,0.1,1678,18.8,0.1,2,A,A
63,0.14142135623731,1691,20.2,0.1,2,A,A
64,0.14142135623731,1711,22.6,0.0,2,A,A
65,0.223606797749979,1732,37.6,0.0,2,A,A
66,0.2,1759,98.1,0.1,3,A,A
67,0.360555127546399,1792,100.0,0.3,3,A,A
69,0.360555127546399,1828,100.0,0.0,3,A,A
70,0.223606797749979,1868,100.0,0.2,3,A,A
72,0.223606797749979,1905,100.0,0.0,3,A,A
73,0.360555127546399,1945,37.6,0.2,2,A,A
74,0.4,1975,13.6,0.1,2,A,A
74,0.412310562561766,1956,6.1,0.3,2,A,A
74,0.360555127546399,1967,8.5,0.1,2,A,A
74,0.282842712474619,1962,8.5,0.0,2,A,A
73,0.360555127546399,1949,6.6,0.0,2,A,A
73,0.447213595499958,1938,7.1,0.0,2,A,A
73,0.3,1935,7.1,0.2,2,A,A
73,0.2,1948,9.9,0.0,2,A,A
73,0.282842712474619,1949,10.8,0.2,2,A,A
73,0.14142135623731,1960,14.1,0.1,2,A,A
74,0.1,1981,15.0,0.0,2,A,A
74,0.3,1979,7.1,0.1,2,A,A
74,0.412310562561766,1946,6.1,0.1,2,A,A
74,0.412310562561766,1907,5.7,0.0,2,A,A
73,0.412310562561766,1952,8.0,0.0,2,A,A
73,0.223606797749979,1953,11.3,0.0,2,A,A
74,0.14142135623731,1961,11.8,0.0,2,A,A
73,0.412310562561766,1944,6.1,0.0,2,A,A
73,0.360555127546399,1954,8.9,0.1,2,A,A
73,0.223606797749979,1948,9.4,0.1,2,A,A
73,0.2,1945,10.8,0.1,2,A,A
73,0.412310562561766,1948,12.2,0.4,2,A,A
73,0.2,1957,13.6,0.2,2,A,A
74,0.3,1968,13.6,0.1,2,A,A
74,0.7,1979,15.5,0.4,2,A,A
75,0.707106781186547,1999,16.9,0.0,2,A,A
75,0.632455532033676,1994,7.5,0.1,2,A,A
74,0.894427190999916,1955,7.5,0.2,2,A,A
74,1.0,2043,16.9,0.2,2,A,A
75,0.5,2799,77.5,0.5,3,A,A
77,0.806225774829855,3886,100.0,0.4,3,A,A
81,1.27279220613579,4035,91.1,0.8,3,A,A
83,1.52970585407784,3420,23.5,0.6,3,A,A
83,1.30384048104053,2904,13.6,0.2,2,A,A
83,1.52970585407784,2233,8.9,0.2,2,A,A
82,1.11803398874989,2237,13.2,0.4,2,A,A
82,1.10453610171873,2191,13.2,0.0,2,A,A
83,1.3,2197,16.9,0.2,2,A,A
83,1.1,2205,15.5,0.2,2,A,A
83,0.824621125123532,2200,10.4,0.3,2,A,A
82,0.806225774829855,2155,6.1,0.1,2,A,A
81,0.860232526704263,2141,8.0,0.0,2,A,A
80,0.447213595499958,2144,12.2,0.3,2,A,A
80,0.509901951359279,2136,14.1,0.1,2,A,A
81,0.223606797749979,2149,18.8,0.3,2,A,A
81,0.14142135623731,2168,18.8,0.1,2,A,A
82,0.2,2182,18.8,0.1,2,A,A
82,0.316227766016838,2196,21.6,0.1,2,A,A
83,0.0,2209,15.5,0.3,2,A,A
82,0.412310562561766,2173,6.1,0.1,2,A,A
81,0.3,2167,9.9,0.1,2,A,A
81,0.5,2151,9.9,0.4,2,A,A
80,1.0295630140987,2091,6.1,0.5,2,A,A
78,1.48660687473185,2076,8.0,0.5,2,A,A
77,1.52315462117278,2034,8.9,0.0,2,A,A
75,1.80277563773199,1993,8.9,0.3,2,A,A
73,1.70880074906351,1943,8.5,0.0999999999999999,2,A,A
72,1.62788205960997,1938,8.9,0.0,2,A,A
72,1.41421356237309,1925,10.8,0.2,2,A,A
71,1.52970585407784,1928,9.4,0.1,2,A,A
71,1.33416640641263,1921,8.9,0.2,2,A,A
70,1.41421356237309,1954,10.8,0.0999999999999999,2,A,A
69,1.39283882771841,1712,5.2,0.0999999999999999,2,A,A
69,1.41421356237309,1900,14.1,0.0999999999999999,2,A,A
69,1.30384048104053,1894,20.7,0.0999999999999999,2,A,A
70,1.40356688476182,1874,21.6,0.0999999999999999,2,A,A
71,1.40356688476182,1895,21.1,0.0,2,A,A
71,1.40356688476182,1901,11.3,0.0,2,A,A
70,1.58113883008419,1782,5.7,0.1,2,A,A
69,1.48660687473185,1839,7.5,0.1,2,A,A
68,1.43178210632764,1858,10.8,0.0,2,A,A
69,0.9,1907,14.6,0.5,2,A,A
69,0.447213595499958,1834,8.0,0.5,2,A,A
69,0.360555127546399,1837,9.4,0.6,2,A,A
68,0.3,1738,5.7,0.2,2,A,A
67,0.509901951359279,1744,7.1,0.1,2,A,A
66,0.509901951359279,1726,7.5,0.0,2,A,A
65,0.509901951359279,1715,7.5,0.0,2,A,A
64,0.5,1684,7.5,0.1,2,A,A
63,0.316227766016838,1681,8.0,0.1,2,A,A
63,0.223606797749979,1701,10.8,0.1,2,A,A
63,0.1,1692,11.8,0.1,2,A,A
64,0.14142135623731,1698,11.8,0.0,2,A,A
64,0.0,1708,13.2,0.1,2,A,A
65,0.14142135623731,1724,17.4,0.1,2,A,A
65,0.0,1739,12.7,0.1,2,A,A
65,0.4,1661,5.2,0.0,2,A,A
64,0.5,1680,7.5,0.0,2,A,A
63,0.412310562561766,1661,7.1,0.1,2,A,A
62,0.316227766016838,1627,6.1,0.2,2,A,A
62,0.360555127546399,1689,11.8,0.2,2,A,A
62,0.14142135623731,1807,21.1,0.2,2,A,A
63,0.14142135623731,1734,23.0,0.0,2,A,A
64,0.1,1722,21.1,0.1,2,A,A
65,0.223606797749979,1740,17.9,0.2,2,A,A
66,0.1,1752,11.8,0.1,2,A,A
65,0.316227766016838,1710,6.1,0.0,2,A,A
64,0.509901951359279,1676,6.6,0.0,2,A,A
63,0.412310562561766,1680,7.1,0.0,2,A,A
63,0.223606797749979,1681,8.5,0.0,2,A,A
62,0.14142135623731,1668,9.9,0.0,2,A,A
62,0.14142135623731,1663,10.4,0.0,2,A,A
62,0.1,1664,11.8,0.1,2,A,A
63,0.1,1675,13.2,0.1,2,A,A
63,0.1,1685,13.2,0.0,2,A,A
63,0.2,1694,13.2,0.1,2,A,A
64,0.1,1705,13.2,0.1,2,A,A
64,0.1,1718,14.1,0.0,2,A,A
65,0.0,1733,14.1,0.1,2,A,A
65,0.1,1747,14.1,0.1,2,A,A
66,0.14142135623731,1761,14.6,0.0,2,A,A
66,0.14142135623731,1776,15.0,0.0,2,A,A
67,0.14142135623731,1794,15.0,0.0,2,A,A
68,0.1,1810,15.5,0.1,2,A,A
68,0.223606797749979,1826,15.5,0.2,2,A,A
69,0.1,1844,15.5,0.2,2,A,A
70,0.14142135623731,1861,15.5,0.1,2,A,A
70,0.1,1885,18.3,0.1,2,A,A
71,0.1,1903,21.6,0.0,2,A,A
72,0.14142135623731,1927,21.6,0.1,2,A,A
73,0.14142135623731,1948,21.1,0.0,2,A,A
74,0.14142135623731,1966,21.1,0.0,2,A,A
75,0.1,1988,21.1,0.1,2,A,A
75,0.14142135623731,2011,20.7,0.1,2,A,A
76,0.223606797749979,2029,16.5,0.1,2,A,A
76,0.316227766016838,2047,9.9,0.1,2,A,A
76,0.223606797749979,2085,13.2,0.1,2,A,A
76,0.1,2034,12.7,0.2,2,A,A
76,0.14142135623731,2020,11.3,0.1,2,A,A
75,0.412310562561766,1989,7.1,0.0,2,A,A
75,0.1,2049,15.0,0.1,2,A,A
75,0.14142135623731,2012,12.7,0.1,2,A,A
74,0.412310562561766,1966,6.6,0.0,2,A,A
74,0.3,1966,9.4,0.1,2,A,A
73,0.412310562561766,1903,5.7,0.1,2,A,A
72,0.4,1928,8.9,0.1,2,A,A
71,0.316227766016838,1876,6.1,0.1,2,A,A
70,0.53851648071345,1828,7.1,0.1,2,A,A
68,0.707106781186547,1787,8.0,0.1,2,A,A
67,0.5,1747,7.5,0.1,2,A,A
66,0.5,1741,7.5,0.0,2,A,A
64,0.412310562561766,1715,7.5,0.1,2,A,A
64,0.14142135623731,1805,16.0,0.2,2,A,A
65,0.360555127546399,2221,70.4,0.1,3,A,A
67,0.316227766016838,2380,100.0,0.1,3,A,A
69,0.5,2639,100.0,0.1,3,A,A
70,0.509901951359279,2699,100.0,0.1,3,A,A
72,0.5,2767,100.0,0.1,3,A,A
75,0.509901951359279,2833,100.0,0.1,3,A,A
76,0.5,2897,100.0,0.1,3,A,A
79,0.5,2962,100.0,0.0,3,A,A
81,0.53851648071345,3023,100.0,0.2,3,A,A
83,0.5,3089,100.0,0.2,3,A,A
85,0.5,3149,100.0,0.0,3,A,A
86,0.5,3203,100.0,0.0,3,A,A
87,0.14142135623731,3128,44.6,0.1,3,A,A
85,1.2,2453,8.9,0.1,2,A,A
81,1.4,2166,9.4,0.0,2,A,A
77,1.00498756211209,2039,10.4,0.1,2,A,A
76,1.20415945787923,2546,68.6,1.1,3,A,A
77,0.360555127546399,3167,100.0,1.4,3,A,A
79,0.989949493661166,4299,100.0,0.5,3,A,A
82,1.56524758424985,5327,100.0,0.0,3,A,A
87,1.41421356237309,5566,100.0,0.5,3,A,A
91,1.52315462117278,5774,100.0,0.4,3,A,A
95,1.11803398874989,6072,100.0,0.4,3,A,A
98,0.854400374531753,5732,100.0,0.1,3,A,A
100,0.640312423743285,4845,54.0,0.2,3,A,A
101,0.3,3838,53.5,0.5,3,A,A
103,1.11803398874989,3736,100.0,1.0,3,A,A
105,1.3,3705,100.0,0.2,3,A,A
107,1.20830459735946,3727,100.0,0.0999999999999999,3,A,A
109,1.36014705087354,3747,100.0,0.2,3,A,A
110,1.33416640641263,3791,100.0,0.0,3,A,A
112,1.51327459504216,3837,100.0,0.2,3,A,A
113,1.41421356237309,3878,100.0,0.1,3,A,A
114,1.4560219778561,3935,100.0,0.0,3,A,A
116,0.806225774829855,3993,86.4,0.7,3,A,A
117,1.62788205960997,4177,82.2,0.9,3,A,A
118,2.0,4165,51.7,0.4,3,A,A
114,2.50599281722833,3450,10.8,0.8,2,A,A
102,4.4181444068749,2762,11.3,0.8,2,A,A
90,3.74833296279826,2400,9.9,0.2,2,A,A
81,2.46981780704569,2045,8.0,0.3,2,A,A
76,1.3,1391,5.7,0.4,2,A,A
71,1.89736659610103,1399,6.1,1.1,2,A,A
68,0.781024967590665,1352,5.2,0.0,2,A,A
65,1.4560219778561,1189,5.2,0.2,1,A,A
61,1.40356688476182,1043,5.2,0.3,1,A,A
58,0.806225774829855,961,5.2,0.0,1,A,A
55,1.0770329614269,952,5.2,0.3,1,A,A
53,0.4,1130,5.7,0.4,2,A,A
52,0.3,1717,6.1,0.0,2,A,A
51,0.509901951359279,1692,5.7,0.1,2,A,A
50,0.223606797749979,1704,7.1,0.0,2,A,A
48,0.921954445729289,1520,5.7,0.1,2,A,A
43,2.20907220343745,1409,5.7,0.0,1,A,A
36,2.30217288664427,1176,5.7,0.1,1,A,A
31,1.50332963783729,946,6.6,0.0,1,A,A
28,0.509901951359279,954,6.1,0.0,1,A,A
26,0.707106781186547,918,6.1,0.0,1,A,A
25,0.2,1037,7.5,0.1,1,A,A
25,0.5,1565,15.0,0.4,1,A,A
27,0.316227766016838,1460,8.0,0.1,1,A,A
27,0.424264068711929,1080,5.7,0.6,1,A,A
24,1.2369316876853,918,6.1,0.0,1,A,A
20,1.33416640641263,892,6.1,0.0,1,A,A
17,1.31529464379659,1035,6.6,0.1,1,A,A
14,0.53851648071345,940,7.1,0.0,1,A,A
14,0.1,949,7.5,0.2,1,A,A
14,0.1,971,6.6,0.1,1,A,A
14,0.1,1019,7.1,0.0,1,A,A
14,0.0,994,7.1,0.1,1,A,A
15,0.1,1072,7.5,0.1,1,A,A
15,0.0,1097,7.5,0.1,1,A,A
16,0.14142135623731,1152,8.5,0.1,1,A,A
16,0.1,1045,5.7,0.1,1,A,A
16,0.2,960,6.1,0.0,1,A,A
15,0.14142135623731,1039,8.0,0.1,1,A,A
16,0.2,1309,10.4,0.1,1,A,A
17,0.1,1198,8.5,0.1,1,A,A
18,0.316227766016838,1447,12.7,0.0,1,A,A
20,0.3,1471,9.4,0.1,1,A,A
21,0.1,1461,10.8,0.0,1,A,A
21,0.1,1462,8.9,0.0,1,A,A
22,0.14142135623731,1501,9.4,0.1,1,A,A
23,0.14142135623731,1563,10.4,0.0,1,A,A
23,0.14142135623731,1611,10.4,0.0,2,A,A
24,0.1,1566,8.5,0.0,1,A,A
24,0.14142135623731,1573,8.9,0.0,1,A,A
24,0.223606797749979,1625,8.0,0.3,1,A,A
25,0.14142135623731,1640,7.5,0.1,1,A,A
26,0.3,1516,7.1,0.1,1,A,A
